,happs,rank,stdDev,word
855,4.94,7503,1.08,zie
856,4.94,7504,0.82,fold
857,4.92,7505,1.52,ad
858,4.92,7506,1.44,affect
859,4.92,7507,1.34,agencies
860,4.92,7508,0.4,ainda
861,4.92,7509,1.32,alla
862,4.92,7510,0.6,ar
863,4.92,7511,1.89,armies
864,4.92,7512,0.85,atleast
865,4.92,7513,1.05,au
866,4.92,7514,0.83,b6
867,4.92,7515,1.95,bishops
868,4.92,7516,1.07,bo
869,4.92,7517,1.24,c'est
870,4.92,7518,1.01,cm
871,4.92,7519,1.26,common
872,4.92,7520,1.29,contigo
873,4.92,7521,1.6,crave
874,4.92,7522,1.12,da
875,4.92,7523,0.97,decir
876,4.92,7524,1.03,disclosed
877,4.92,7525,0.97,dole
878,4.92,7526,0.99,dom
879,4.92,7527,1.48,economists
880,4.92,7528,1.28,filing
881,4.92,7529,1.59,fl
882,4.92,7530,1.07,fr
883,4.92,7531,0.9,gap
884,4.92,7532,1.08,gerald
885,4.92,7533,1.56,gorbachev
886,4.92,7534,1.34,hast
887,4.92,7535,1.82,homie
888,4.92,7536,1.4,illinois
889,4.92,7537,0.8,instead
890,4.92,7538,0.88,interim
891,4.92,7539,0.57,itu
892,4.92,7540,1.6,judge
893,4.92,7541,1.56,lebron
894,4.92,7542,1.29,marked
895,4.92,7543,1.07,mes
896,4.92,7544,1.7,nato
897,4.92,7545,1.1,ni
898,4.92,7546,1.05,nye
899,4.92,7547,1.16,only
900,4.92,7548,0.83,pt
901,4.92,7549,1.5,pushin
902,4.92,7550,0.7,reais
903,4.92,7551,1.52,representative
904,4.92,7552,1.64,reviewer
905,4.92,7553,1.5,ruled
906,4.92,7554,1.08,sabe
907,4.92,7555,1.44,shadow
908,4.92,7556,1.16,strap
909,4.92,7557,1.66,strip
910,4.92,7558,0.53,sua
911,4.92,7559,1.12,suppose
912,4.92,7560,1.34,task
913,4.92,7561,1.31,tenho
914,4.92,7562,1.12,them
915,4.92,7563,1.32,thomas
916,4.92,7564,1.23,tix
917,4.92,7565,1.31,todos
918,4.92,7566,1.26,trans
919,4.92,7567,1.6,twitpic
920,4.92,7568,1.29,une
921,4.92,7569,1.16,var
922,4.92,7570,1.05,wha
923,4.92,7571,1.44,whenever
924,4.92,7572,0.67,whether
925,4.92,7573,1.07,wordt
926,4.92,7574,1.43,x
927,4.92,7575,0.81,bist
928,4.92,7576,1.13,dans
929,4.92,7577,1.38,discourse
930,4.92,7578,0.95,elke
931,4.92,7579,1.43,ey
932,4.92,7580,1.4,kau
933,4.92,7581,1.99,peasant
934,4.92,7582,1.57,pretending
935,4.92,7583,1.08,puttin
936,4.92,7584,1.27,siento
937,4.92,7585,1.46,sola
938,4.92,7586,1.48,spinal
939,4.92,7587,1.02,ve
940,4.92,7588,1.54,bizarre
941,4.92,7589,1.09,weet
942,4.91,7590,1.49,moi
943,4.9,7591,1.18,=d
944,4.9,7592,1.05,al
945,4.9,7593,1.05,andy
946,4.9,7594,0.74,at
947,4.9,7595,0.89,bis
948,4.9,7596,1.52,bloomberg
949,4.9,7597,1.49,border
950,4.9,7598,1.18,brb
951,4.9,7599,1.93,campaigns
952,4.9,7600,1.31,charge
953,4.9,7601,1.13,chu
954,4.9,7602,1.22,dig
955,4.9,7603,1.13,dukakis
956,4.9,7604,1.39,edwin
957,4.9,7605,1.07,ela
958,4.9,7606,0.86,eres
959,4.9,7607,1.05,esa
960,4.9,7608,1.66,finance
961,4.9,7609,1.89,fog
962,4.9,7610,1.25,gt
963,4.9,7611,1.07,heute
964,4.9,7612,1.09,hpa
965,4.9,7613,1.13,ie
966,4.9,7614,1.78,jonas
967,4.9,7615,1.28,kinda
968,4.9,7616,1.2,koto
969,4.9,7617,1.27,kt
970,4.9,7618,1.56,law
971,4.9,7619,0.91,levin
972,4.9,7620,0.65,lu
973,4.9,7621,0.51,maar
974,4.9,7622,1.67,mack
975,4.9,7623,1.13,melt
976,4.9,7624,1.11,merrill
977,4.9,7625,0.93,nee
978,4.9,7626,0.68,nh
979,4.9,7627,1.43,obliged
980,4.9,7628,1.46,ook
981,4.9,7629,1.05,pointed
982,4.9,7630,0.86,pra
983,4.9,7631,1.33,rental
984,4.9,7632,1.23,sector
985,4.9,7633,1.78,sleepy
986,4.9,7634,1.04,sometime
987,4.9,7635,1.17,soo
988,4.9,7636,1.4,sticks
989,4.9,7637,1.4,subsidiary
990,4.9,7638,0.91,te
991,4.9,7639,1.4,testing
992,4.9,7640,1.37,tiny
993,4.9,7641,1.17,trey
994,4.9,7642,1.18,uma
995,4.9,7643,1.33,ven
996,4.9,7644,0.68,wer
997,4.9,7645,1.18,xm
998,4.9,7646,1.34,yuh
999,4.9,7647,1.46,yup
1000,4.9,7648,0.93,zo
1001,4.9,7649,1.49,deine
1002,4.9,7650,1.29,dre
1003,4.9,7651,1.19,fi
1004,4.9,7652,0.96,kommt
1005,4.9,7653,1.01,macht
1006,4.9,7654,1.58,mig
1007,4.9,7655,1.18,sono
1008,4.9,7656,1.49,static
1009,4.9,7657,1.42,toi
1010,4.9,7658,1.25,vii
1011,4.9,7659,1.93,broads
1012,4.9,7660,1.24,moe
1013,4.89,7661,1.42,liefde
1014,4.89,7662,1.32,aiyyo
1015,4.88,7663,1.55,2nd
1016,4.88,7664,1.61,age
1017,4.88,7665,0.94,ago
1018,4.88,7666,1.32,allein
1019,4.88,7667,1.26,b4
1020,4.88,7668,1.29,billboard
1021,4.88,7669,1.84,black
1022,4.88,7670,0.56,bt
1023,4.88,7671,1.27,causes
1024,4.88,7672,1.39,chuck
1025,4.88,7673,1.41,cited
1026,4.88,7674,1.21,dass
1027,4.88,7675,0.94,dejes
1028,4.88,7676,0.98,dentro
1029,4.88,7677,0.9,der
1030,4.88,7678,1.44,digg
1031,4.88,7679,1.57,drifting
1032,4.88,7680,0.92,du
1033,4.88,7681,1.72,elderly
1034,4.88,7682,1.73,frost
1035,4.88,7683,1.62,guard
1036,4.88,7684,1.22,herman
1037,4.88,7685,0.69,het
1038,4.88,7686,1.02,ir
1039,4.88,7687,1.14,issued
1040,4.88,7688,0.8,it's
1041,4.88,7689,1.33,judges
1042,4.88,7690,1.08,junto
1043,4.88,7691,1.81,lectures
1044,4.88,7692,0.94,lieu
1045,4.88,7693,0.77,mais
1046,4.88,7694,1.15,memo
1047,4.88,7695,0.98,mg
1048,4.88,7696,1.1,mis
1049,4.88,7697,1.14,moody's
1050,4.88,7698,1.42,nevertheless
1051,4.88,7699,1.64,oil
1052,4.88,7700,1.57,operator
1053,4.88,7701,0.85,previous
1054,4.88,7702,1.15,prior
1055,4.88,7703,0.63,re
1056,4.88,7704,1.52,regulators
1057,4.88,7705,1.57,remarks
1058,4.88,7706,1.06,rt
1059,4.88,7707,1.3,scale
1060,4.88,7708,1.26,se
1061,4.88,7709,1.02,sei
1062,4.88,7710,1.06,sgt
1063,4.88,7711,0.92,sie
1064,4.88,7712,0.96,siegel
1065,4.88,7713,0.69,sp
1066,4.88,7714,0.56,st
1067,4.88,7715,1.32,thang
1068,4.88,7716,1.49,toilet
1069,4.88,7717,1.1,tryna
1070,4.88,7718,0.94,ummm
1071,4.88,7719,1.27,veel
1072,4.88,7720,0.77,viel
1073,4.88,7721,1.45,went
1074,4.88,7722,1.15,whose
1075,4.88,7723,1.33,eg
1076,4.88,7724,1.13,igual
1077,4.88,7725,0.88,qui
1078,4.88,7726,1.47,substitute
1079,4.88,7727,1.16,nous
1080,4.88,7728,1.3,senza
1081,4.86,7729,1.54,accounting
1082,4.86,7730,1.25,ap
1083,4.86,7731,1.36,arnold
1084,4.86,7732,1.16,b-after
1085,4.86,7733,0.9,bb
1086,4.86,7734,1.39,bk
1087,4.86,7735,1.71,bush
1088,4.86,7736,1.59,bustin
1089,4.86,7737,1.11,cia
1090,4.86,7738,1.11,circumstances
1091,4.86,7739,0.95,cont
1092,4.86,7740,0.86,cud
1093,4.86,7741,0.88,diff
1094,4.86,7742,1.48,divisions
1095,4.86,7743,1.12,dus
1096,4.86,7744,1.18,echt
1097,4.86,7745,0.95,elsewhere
1098,4.86,7746,0.78,ft
1099,4.86,7747,1.62,gonna
1100,4.86,7748,1.37,haben
1101,4.86,7749,1.12,hath
1102,4.86,7750,0.97,hong
1103,4.86,7751,0.95,how's
1104,4.86,7752,1.14,hr
1105,4.86,7753,1.4,ira
1106,4.86,7754,1.28,ish
1107,4.86,7755,1.29,ja
1108,4.86,7756,0.83,jst
1109,4.86,7757,0.95,knock
1110,4.86,7758,0.81,le
1111,4.86,7759,0.93,mah
1112,4.86,7760,1.25,mask
1113,4.86,7761,1.11,mehr
1114,4.86,7762,0.9,mijn
1115,4.86,7763,1.55,missy
1116,4.86,7764,1.25,nadie
1117,4.86,7765,1.01,nonetheless
1118,4.86,7766,0.88,nu
1119,4.86,7767,1.18,og
1120,4.86,7768,1.54,oi
1121,4.86,7769,1.36,oo
1122,4.86,7770,0.97,ou
1123,4.86,7771,0.81,rd
1124,4.86,7772,1.11,recuerdo
1125,4.86,7773,1.36,ridin
1126,4.86,7774,1.41,sensitive
1127,4.86,7775,1.12,seo
1128,4.86,7776,1.03,shapiro
1129,4.86,7777,0.73,sm
1130,4.86,7778,1.96,smoked
1131,4.86,7779,1.05,sooooo
1132,4.86,7780,1.2,sr
1133,4.86,7781,1.28,staring
1134,4.86,7782,1.31,tellin
1135,4.86,7783,1.73,tempted
1136,4.86,7784,1.25,tract
1137,4.86,7785,0.53,voor
1138,4.86,7786,1.07,vor
1139,4.86,7787,1.59,vt
1140,4.86,7788,0.95,w
1141,4.86,7789,1.14,were
1142,4.86,7790,1.37,wie
1143,4.86,7791,1.34,ze
1144,4.86,7792,1.17,toch
1145,4.86,7793,1.24,askin
1146,4.86,7794,1.37,cinta
1147,4.86,7795,1.97,eminem
1148,4.86,7796,1.59,geld
1149,4.86,7797,1.37,ibid
1150,4.86,7798,0.98,isn
1151,4.86,7799,1.15,kane
1152,4.86,7800,1.87,labour
1153,4.86,7801,1.08,pienso
1154,4.86,7802,1.31,soc
1155,4.85,7803,1.2,miedo
1156,4.85,7804,1.13,tienes
1157,4.85,7805,1.6,explicit
1158,4.84,7806,0.98,abt
1159,4.84,7807,1.57,administration
1160,4.84,7808,1.17,amo
1161,4.84,7809,0.84,an
1162,4.84,7810,0.96,awhile
1163,4.84,7811,1.25,b
1164,4.84,7812,1.06,b7
1165,4.84,7813,2.34,capitalist
1166,4.84,7814,1.6,crawl
1167,4.84,7815,1.23,d1
1168,4.84,7816,1.23,dam
1169,4.84,7817,1.25,dats
1170,4.84,7818,1.38,decades
1171,4.84,7819,1.2,dem
1172,4.84,7820,0.68,desde
1173,4.84,7821,1.25,di
1174,4.84,7822,1.06,en
1175,4.84,7823,1.06,est
1176,4.84,7824,1.13,filed
1177,4.84,7825,1.46,friedman
1178,4.84,7826,0.93,hab
1179,4.84,7827,0.89,harris
1180,4.84,7828,1.2,hm
1181,4.84,7829,1.18,hows
1182,4.84,7830,0.55,ht
1183,4.84,7831,1.17,investigating
1184,4.84,7832,1.71,invisible
1185,4.84,7833,0.79,jd
1186,4.84,7834,0.87,ka
1187,4.84,7835,1.0,ke
1188,4.84,7836,1.11,keine
1189,4.84,7837,1.11,lo
1190,4.84,7838,1.6,maintenance
1191,4.84,7839,1.23,mar
1192,4.84,7840,1.54,mining
1193,4.84,7841,0.77,mn
1194,4.84,7842,1.31,nao
1195,4.84,7843,1.43,need
1196,4.84,7844,0.68,nt
1197,4.84,7845,1.15,o_o
1198,4.84,7846,1.08,oh
1199,4.84,7847,1.02,proc
1200,4.84,7848,1.15,rates
1201,4.84,7849,1.53,reagan
1202,4.84,7850,1.3,sanders
1203,4.84,7851,1.61,secret
1204,4.84,7852,1.4,setup
1205,4.84,7853,1.69,sharp
1206,4.84,7854,0.71,sih
1207,4.84,7855,1.08,sta
1208,4.84,7856,0.77,t
1209,4.84,7857,1.42,temp
1210,4.84,7858,1.42,tooth
1211,4.84,7859,0.87,vc
1212,4.84,7860,1.23,vernon
1213,4.84,7861,1.11,ward
1214,4.84,7862,1.03,duele
1215,4.84,7863,1.93,horns
1216,4.84,7864,1.53,inevitably
1217,4.84,7865,1.16,jeg
1218,4.84,7866,1.39,kneel
1219,4.84,7867,1.36,partial
1220,4.84,7868,1.26,puedes
1221,4.84,7869,1.6,throwin
1222,4.84,7870,1.07,zeg
1223,4.83,7871,1.49,geen
1224,4.83,7872,1.55,louder
1225,4.83,7873,1.08,tutto
1226,4.83,7874,1.11,tout
1227,4.83,7875,1.91,temptation
1228,4.82,7876,0.72,acho
1229,4.82,7877,1.24,addenda
1230,4.82,7878,1.51,administration's
1231,4.82,7879,1.35,altered
1232,4.82,7880,0.87,ang
1233,4.82,7881,1.1,att
1234,4.82,7882,1.12,ayer
1235,4.82,7883,1.32,b/c
1236,4.82,7884,1.1,b2
1237,4.82,7885,1.29,beard
1238,4.82,7886,1.79,cane
1239,4.82,7887,0.92,cases
1240,4.82,7888,1.19,causing
1241,4.82,7889,1.08,che
1242,4.82,7890,0.98,col
1243,4.82,7891,2.06,cum
1244,4.82,7892,0.85,de
1245,4.82,7893,0.94,deh
1246,4.82,7894,0.87,demi
1247,4.82,7895,0.8,doch
1248,4.82,7896,1.69,duties
1249,4.82,7897,1.08,eso
1250,4.82,7898,1.52,examination
1251,4.82,7899,1.52,exposure
1252,4.82,7900,1.08,finna
1253,4.82,7901,1.34,flipped
1254,4.82,7902,1.08,gm
1255,4.82,7903,1.12,hes
1256,4.82,7904,1.12,hid
1257,4.82,7905,1.0,hoje
1258,4.82,7906,1.29,hood
1259,4.82,7907,1.32,impact
1260,4.82,7908,1.75,israeli
1261,4.82,7909,0.92,lagi
1262,4.82,7910,0.75,ll
1263,4.82,7911,1.56,mideast
1264,4.82,7912,0.98,municipal
1265,4.82,7913,1.44,must
1266,4.82,7914,1.08,n
1267,4.82,7915,0.56,ne
1268,4.82,7916,1.21,ng
1269,4.82,7917,1.1,ot
1270,4.82,7918,1.48,over
1271,4.82,7919,1.41,pst
1272,4.82,7920,0.96,quando
1273,4.82,7921,1.44,ralph
1274,4.82,7922,1.17,repeated
1275,4.82,7923,1.47,rushing
1276,4.82,7924,1.45,sellin
1277,4.82,7925,0.94,sich
1278,4.82,7926,1.55,smell
1279,4.82,7927,1.59,ticking
1280,4.82,7928,1.21,tt
1281,4.82,7929,0.69,udah
1282,4.82,7930,1.71,vegan
1283,4.82,7931,1.8,wah
1284,4.82,7932,1.34,warum
1285,4.82,7933,1.37,witness
1286,4.82,7934,1.14,wut
1287,4.82,7935,1.72,assumptions
1288,4.82,7936,1.6,dawg
1289,4.82,7937,1.29,dro
1290,4.82,7938,1.48,gaan
1291,4.82,7939,1.48,nerve
1292,4.82,7940,1.67,scheme
1293,4.82,7941,0.99,sus
1294,4.82,7942,1.18,vas
1295,4.82,7943,1.54,vein
1296,4.82,7944,1.32,werden
1297,4.81,7945,0.89,otro
1298,4.81,7946,1.3,toda
1299,4.81,7947,1.28,detection
1300,4.8,7948,1.2,advisory
1301,4.8,7949,0.97,ak
1302,4.8,7950,0.86,ao
1303,4.8,7951,0.78,apa
1304,4.8,7952,1.54,asap
1305,4.8,7953,1.86,bankers
1306,4.8,7954,0.88,bij
1307,4.8,7955,1.7,bosnia
1308,4.8,7956,0.83,c1
1309,4.8,7957,2.0,cock
1310,4.8,7958,0.88,det
1311,4.8,7959,0.76,dey
1312,4.8,7960,1.25,didn
1313,4.8,7961,1.11,eds
1314,4.8,7962,1.12,el
1315,4.8,7963,0.78,es
1316,4.8,7964,1.07,eu
1317,4.8,7965,0.86,fa
1318,4.8,7966,1.8,giuliani
1319,4.8,7967,0.88,h
1320,4.8,7968,1.07,it'd
1321,4.8,7969,1.39,johns
1322,4.8,7970,1.07,judy
1323,4.8,7971,1.14,kan
1324,4.8,7972,1.26,lautner
1325,4.8,7973,1.12,lejos
1326,4.8,7974,1.11,ltd
1327,4.8,7975,1.32,lugar
1328,4.8,7976,1.54,meetings
1329,4.8,7977,1.41,mein
1330,4.8,7978,1.82,mental
1331,4.8,7979,0.81,naar
1332,4.8,7980,1.39,nai
1333,4.8,7981,0.95,nd
1334,4.8,7982,1.87,nerd
1335,4.8,7983,1.37,nom
1336,4.8,7984,1.18,olvidar
1337,4.8,7985,1.21,one-time
1338,4.8,7986,1.36,orthodox
1339,4.8,7987,1.23,pataki
1340,4.8,7988,0.76,pe
1341,4.8,7989,1.36,proceedings
1342,4.8,7990,2.67,pussy
1343,4.8,7991,1.86,rehabilitation
1344,4.8,7992,1.53,rep
1345,4.8,7993,1.39,sachs
1346,4.8,7994,0.86,slightly
1347,4.8,7995,1.31,superintendent
1348,4.8,7996,1.18,sur
1349,4.8,7997,1.23,versus
1350,4.8,7998,0.86,wats
1351,4.8,7999,1.05,wen
1352,4.8,8000,0.76,what
1353,4.8,8001,0.86,what's
1354,4.8,8002,0.67,whos
1355,4.8,8003,1.14,widespread
1356,4.8,8004,1.12,yrs
1357,4.8,8005,1.29,zonder
1358,4.8,8006,1.58,petition
1359,4.8,8007,1.58,gimmie
1360,4.8,8008,1.49,jamais
1361,4.8,8009,1.12,laat
1362,4.8,8010,1.27,manos
1363,4.8,8011,1.35,niets
1364,4.8,8012,1.77,passive
1365,4.8,8013,1.17,tous
1366,4.79,8014,1.15,mase
1367,4.79,8015,0.94,wij
1368,4.78,8016,1.17,1/2-bath
1369,4.78,8017,0.95,aja
1370,4.78,8018,1.06,asi
1371,4.78,8019,1.07,at;t
1372,4.78,8020,0.97,b1
1373,4.78,8021,0.82,bc
1374,4.78,8022,1.46,belly
1375,4.78,8023,2.09,blizzard
1376,4.78,8024,0.89,ce
1377,4.78,8025,1.47,conditions
1378,4.78,8026,1.57,confess
1379,4.78,8027,1.17,dann
1380,4.78,8028,1.3,des
1381,4.78,8029,1.17,dha
1382,4.78,8030,1.18,difference
1383,4.78,8031,1.15,em
1384,4.78,8032,1.2,ep
1385,4.78,8033,0.89,essa
1386,4.78,8034,1.57,exit
1387,4.78,8035,1.27,fate
1388,4.78,8036,1.17,fo
1389,4.78,8037,1.62,funk
1390,4.78,8038,1.46,gat
1391,4.78,8039,1.28,gimme
1392,4.78,8040,0.97,gli
1393,4.78,8041,1.73,israel
1394,4.78,8042,1.06,je
1395,4.78,8043,0.68,juss
1396,4.78,8044,1.0,kein
1397,4.78,8045,1.43,llorar
1398,4.78,8046,1.37,meds
1399,4.78,8047,1.75,military
1400,4.78,8048,1.78,mud
1401,4.78,8049,1.5,nasdaq
1402,4.78,8050,0.93,nos
1403,4.78,8051,1.04,nur
1404,4.78,8052,1.34,ohh
1405,4.78,8053,1.31,pena
1406,4.78,8054,1.06,r
1407,4.78,8055,1.4,reserved
1408,4.78,8056,1.43,reversed
1409,4.78,8057,0.93,sigo
1410,4.78,8058,1.5,sooo
1411,4.78,8059,0.95,stakes
1412,4.78,8060,1.31,suddenly
1413,4.78,8061,1.04,though
1414,4.78,8062,1.23,throwing
1415,4.78,8063,0.82,tht
1416,4.78,8064,0.95,ver
1417,4.78,8065,1.34,wallace
1418,4.78,8066,0.62,wel
1419,4.78,8067,0.97,wieder
1420,4.78,8068,1.46,witnesses
1421,4.78,8069,1.25,wud
1422,4.78,8070,1.48,tijd
1423,4.78,8071,1.21,unseen
1424,4.76,8072,1.04,ahl
1425,4.76,8073,0.92,aside
1426,4.76,8074,0.89,bak
1427,4.76,8075,1.52,board
1428,4.76,8076,0.89,buat
1429,4.76,8077,2.18,chilling
1430,4.76,8078,0.77,cnt
1431,4.76,8079,1.04,coz
1432,4.76,8080,1.2,dat
1433,4.76,8081,1.52,departure
1434,4.76,8082,1.92,dolor
1435,4.76,8083,1.42,economics
1436,4.76,8084,0.89,else
1437,4.76,8085,1.06,ese
1438,4.76,8086,1.66,essay
1439,4.76,8087,1.65,gas
1440,4.76,8088,0.82,gd
1441,4.76,8089,1.55,governors
1442,4.76,8090,1.79,kobe
1443,4.76,8091,1.61,lately
1444,4.76,8092,1.2,les
1445,4.76,8093,1.44,management
1446,4.76,8094,0.74,min
1447,4.76,8095,1.36,officials
1448,4.76,8096,1.25,ought
1449,4.76,8097,1.29,oughta
1450,4.76,8098,1.27,pieces
1451,4.76,8099,2.1,pig
1452,4.76,8100,1.02,por
1453,4.76,8101,1.15,pulled
1454,4.76,8102,1.29,quand
1455,4.76,8103,1.7,re-election
1456,4.76,8104,1.82,repair
1457,4.76,8105,1.33,report
1458,4.76,8106,0.92,sa
1459,4.76,8107,1.2,sans
1460,4.76,8108,1.15,sho
1461,4.76,8109,1.15,sinai
1462,4.76,8110,1.33,somewhat
1463,4.76,8111,1.55,spent
1464,4.76,8112,1.17,ta
1465,4.76,8113,1.48,targets
1466,4.76,8114,1.24,telerate
1467,4.76,8115,0.92,tem
1468,4.76,8116,0.92,th
1469,4.76,8117,1.04,tha
1470,4.76,8118,1.02,took
1471,4.76,8119,1.8,trippin
1472,4.76,8120,1.19,tuh
1473,4.76,8121,1.78,tupac
1474,4.76,8122,0.92,weer
1475,4.76,8123,1.41,weiss
1476,4.76,8124,1.0,wenn
1477,4.76,8125,0.98,whats
1478,4.76,8126,1.36,wore
1479,4.76,8127,1.0,would've
1480,4.76,8128,1.24,woulda
1481,4.76,8129,1.14,xd
1482,4.76,8130,1.18,af
1483,4.76,8131,1.38,coulda
1484,4.76,8132,1.48,drift
1485,4.76,8133,1.01,goed
1486,4.76,8134,1.05,ihr
1487,4.76,8135,1.56,niente
1488,4.76,8136,1.41,tek
1489,4.75,8137,1.86,sword
1490,4.74,8138,1.03,&c
1491,4.74,8139,0.99,'em
1492,4.74,8140,1.27,admit
1493,4.74,8141,1.19,alley
1494,4.74,8142,1.59,authority
1495,4.74,8143,1.17,b-includes
1496,4.74,8144,1.35,colo
1497,4.74,8145,1.35,corner
1498,4.74,8146,1.32,dag
1499,4.74,8147,1.24,dah
1500,4.74,8148,1.5,dealers
1501,4.74,8149,1.55,depending
1502,4.74,8150,1.17,dow
1503,4.74,8151,0.66,faz
1504,4.74,8152,1.27,fml
1505,4.74,8153,1.08,gona
1506,4.74,8154,0.88,had
1507,4.74,8155,1.12,heavily
1508,4.74,8156,1.14,hook
1509,4.74,8157,1.12,imma
1510,4.74,8158,1.84,judgment
1511,4.74,8159,1.27,licht
1512,4.74,8160,1.07,load
1513,4.74,8161,1.66,long
1514,4.74,8162,1.55,mines
1515,4.74,8163,0.99,minha
1516,4.74,8164,0.92,muito
1517,4.74,8165,1.8,myspace
1518,4.74,8166,1.78,older
1519,4.74,8167,1.7,operate
1520,4.74,8168,0.83,otherwise
1521,4.74,8169,1.44,policy
1522,4.74,8170,1.17,pull
1523,4.74,8171,1.27,quem
1524,4.74,8172,1.08,res
1525,4.74,8173,1.6,resist
1526,4.74,8174,1.68,saber
1527,4.74,8175,1.48,smaller
1528,4.74,8176,0.75,smh
1529,4.74,8177,1.05,than
1530,4.74,8178,1.72,trials
1531,4.74,8179,1.47,yu
1532,4.74,8180,0.63,zijn
1533,4.73,8181,1.19,ci
1534,4.73,8182,1.47,cling
1535,4.73,8183,1.19,niemand
1536,4.73,8184,1.91,possessed
1537,4.73,8185,1.66,refrain
1538,4.73,8186,1.54,thangs
1539,4.73,8187,1.22,weg
1540,4.73,8188,1.54,bwoy
1541,4.72,8189,1.2,'i
1542,4.72,8190,1.16,43d
1543,4.72,8191,1.13,a3
1544,4.72,8192,1.63,alien
1545,4.72,8193,1.18,assume
1546,4.72,8194,1.57,bent
1547,4.72,8195,1.55,bestie
1548,4.72,8196,1.44,citing
1549,4.72,8197,1.44,claims
1550,4.72,8198,1.34,condition
1551,4.72,8199,1.28,ct
1552,4.72,8200,0.9,d
1553,4.72,8201,1.8,dealer
1554,4.72,8202,0.88,depends
1555,4.72,8203,0.9,e
1556,4.72,8204,1.03,estas
1557,4.72,8205,1.78,fits
1558,4.72,8206,1.73,government's
1559,4.72,8207,1.63,guessing
1560,4.72,8208,1.39,huh
1561,4.72,8209,1.54,loca
1562,4.72,8210,1.6,medical
1563,4.72,8211,1.13,meh
1564,4.72,8212,1.36,melhor
1565,4.72,8213,1.2,offset
1566,4.72,8214,1.43,period
1567,4.72,8215,1.39,pulmonary
1568,4.72,8216,1.5,redman
1569,4.72,8217,0.95,repeatedly
1570,4.72,8218,1.2,ses
1571,4.72,8219,1.54,sum1
1572,4.72,8220,1.55,surrounded
1573,4.72,8221,1.25,tho
1574,4.72,8222,1.5,umm
1575,4.72,8223,1.23,underneath
1576,4.72,8224,0.81,vai
1577,4.72,8225,1.65,wake
1578,4.72,8226,1.11,wird
1579,4.72,8227,0.93,wk
1580,4.72,8228,1.28,wo
1581,4.71,8229,1.22,doesn
1582,4.71,8230,0.89,ei
1583,4.71,8231,1.65,induced
1584,4.71,8232,1.73,interference
1585,4.71,8233,1.12,komm
1586,4.71,8234,1.61,obligations
1587,4.71,8235,1.26,perder
1588,4.71,8236,1.58,pues
1589,4.71,8237,1.37,tus
1590,4.71,8238,1.13,voel
1591,4.7,8239,1.56,boundaries
1592,4.7,8240,1.59,affairs
1593,4.7,8241,1.04,almost
1594,4.7,8242,1.17,boi
1595,4.7,8243,0.84,c
1596,4.7,8244,1.37,chasing
1597,4.7,8245,1.53,corporate
1598,4.7,8246,1.45,corps
1599,4.7,8247,0.76,cos
1600,4.7,8248,1.37,crossed
1601,4.7,8249,1.27,duty
1602,4.7,8250,1.4,except
1603,4.7,8251,1.76,excessive
1604,4.7,8252,1.22,geef
1605,4.7,8253,0.99,gue
1606,4.7,8254,1.56,hella
1607,4.7,8255,1.58,hound
1608,4.7,8256,0.97,however
1609,4.7,8257,1.23,inc
1610,4.7,8258,1.07,isso
1611,4.7,8259,0.86,kno
1612,4.7,8260,1.46,lawmakers
1613,4.7,8261,1.54,legislative
1614,4.7,8262,1.53,legislature
1615,4.7,8263,1.11,loc
1616,4.7,8264,1.18,los
1617,4.7,8265,0.93,mau
1618,4.7,8266,1.11,maybe
1619,4.7,8267,1.31,mere
1620,4.7,8268,1.43,nail
1621,4.7,8269,0.99,neva
1622,4.7,8270,1.18,nichts
1623,4.7,8271,1.39,nuh
1624,4.7,8272,0.74,nya
1625,4.7,8273,2.0,payment
1626,4.7,8274,1.42,pullin
1627,4.7,8275,1.73,rocky
1628,4.7,8276,1.31,sd
1629,4.7,8277,1.42,senate
1630,4.7,8278,1.09,ser
1631,4.7,8279,1.33,serbian
1632,4.7,8280,1.56,seriously
1633,4.7,8281,1.05,slight
1634,4.7,8282,1.88,striking
1635,4.7,8283,1.66,tweeps
1636,4.7,8284,1.54,wrk
1637,4.7,8285,1.05,wth
1638,4.7,8286,0.79,yet
1639,4.69,8287,1.56,frontin
1640,4.69,8288,1.12,iets
1641,4.69,8289,1.26,sind
1642,4.69,8290,1.21,weh
1643,4.69,8291,1.82,shakes
1644,4.69,8292,1.19,uns
1645,4.69,8293,1.48,zou
1646,4.68,8294,1.09,pasar
1647,4.68,8295,1.36,ab
1648,4.68,8296,1.28,ba
1649,4.68,8297,1.62,bodies
1650,4.68,8298,1.43,borrowed
1651,4.68,8299,1.38,clinical
1652,4.68,8300,1.71,cross
1653,4.68,8301,1.28,curb
1654,4.68,8302,1.72,cuz
1655,4.68,8303,1.35,deputy
1656,4.68,8304,0.98,doen
1657,4.68,8305,1.39,dun
1658,4.68,8306,1.11,einen
1659,4.68,8307,1.24,gibt
1660,4.68,8308,1.38,har
1661,4.68,8309,1.02,how
1662,4.68,8310,1.36,inevitable
1663,4.68,8311,1.68,institutions
1664,4.68,8312,2.33,islam
1665,4.68,8313,2.09,knives
1666,4.68,8314,1.15,kono
1667,4.68,8315,1.1,nem
1668,4.68,8316,1.65,oldest
1669,4.68,8317,0.74,op
1670,4.68,8318,1.66,overcast
